sales_month,naics_code,kind_of_business,reason_for_null, sales 
5/1/2008,451211,Book stores,-,1158.00
5/1/2008,452,General merchandise stores,-,51467.00
5/1/2008,4521,Department stores,-,16640.00
5/1/2008,452111,Department stores(excl. discount department stores),-,5996.00
5/1/2008,452112,Discount dept. stores,-,10644.00
5/1/2008,4529,Other general merchandise stores,-,34827.00
5/1/2008,45291,Warehouse clubs and superstores,-,30816.00
5/1/2008,45299,All other gen. merchandise stores,-,4011.00
5/1/2008,453,Miscellaneous store retailers,-,10034.00
5/1/2008,4532,"Office supplies, stationery, and gift stores",-,3138.00
5/1/2008,45321,Office supplies and stationery stores,-,1640.00
5/1/2008,45322,"Gift, novelty, and souvenir stores",-,1498.00
5/1/2008,45330,Used merchandise stores,-,987.00
5/1/2008,454,Nonstore retailers,-,25730.00
5/1/2008,4541,Electronic shopping and mail-order houses,-,18621.00
5/1/2008,45431,Fuel dealers,-,3074.00
5/1/2008,722,Food services and drinking places,-,40679.00
5/1/2008,7224,Drinking places,-,1742.00
5/1/2008,7225,Restaurants and other eating places,-,34833.00
5/1/2008,722511,Full service restaurants,-,17706.00
5/1/2008,"722513, 722514, 722515",Limited service eating places,-,17127.00
5/1/2008,,Retail sales and food services excl gasoline stations,-,349444.00
5/1/2008,,"Retail sales, total (excl. motor vehicle and parts dealers)",-,281150.00
5/1/2008,,"Retail sales, total",-,357277.00
5/1/2008,,"Retail and food services sales, total",-,397956.00
5/1/2008,,Retail sales and food services excl motor vehicle and parts,-,321829.00
5/1/2008,,GAFO(1),-,97590.00
5/1/2008,,Retail sales and food services excl motor vehicle and parts and gasoline stations,-,273317.00
6/1/2008,441,Motor vehicle and parts dealers,-,69428.00
6/1/2008,4411,Automobile dealers,-,56153.00
6/1/2008,"4411, 4412",Automobile and other motor vehicle dealers,-,62743.00
6/1/2008,44111,New car dealers,-,49500.00
6/1/2008,44112,Used car dealers,-,6653.00
6/1/2008,4413,"Automotive parts, acc., and tire stores",-,6685.00
6/1/2008,442,Furniture and home furnishings stores,-,8117.00
6/1/2008,"442, 443","Furniture, home furn, electronics, and appliance stores",-,16752.00
6/1/2008,4421,Furniture stores,-,4262.00
6/1/2008,4422,Home furnishings stores,-,3855.00
6/1/2008,44221,Floor covering stores,-,1673.00
6/1/2008,442299,All other home furnishings stores,-,2054.00
6/1/2008,443,Electronics and appliance stores,-,8635.00
6/1/2008,443141,Household appliance stores,-,1493.00
6/1/2008,443142,Electronics stores,-,7142.00
6/1/2008,444,Building mat. and garden equip. and supplies dealers,-,29255.00
6/1/2008,4441,Building mat. and supplies dealers,-,24818.00
6/1/2008,44412,Paint and wallpaper stores,-,885.00
6/1/2008,44413,Hardware stores,-,1951.00
6/1/2008,445,Food and beverage stores,-,47134.00
6/1/2008,4451,Grocery stores,-,42299.00
6/1/2008,44511,Supermarkets and other grocery (except convenience) stores,-,40261.00
6/1/2008,4453,"Beer, wine, and liquor stores",-,3279.00
6/1/2008,446,Health and personal care stores,-,20046.00
6/1/2008,44611,Pharmacies and drug stores,-,17038.00
6/1/2008,447,Gasoline stations,-,50085.00
6/1/2008,448,Clothing and clothing access. stores,-,17007.00
6/1/2008,4481,Clothing stores,-,12577.00
6/1/2008,44811,Men's clothing stores,-,715.00
6/1/2008,44812,Women's clothing stores,-,3149.00
6/1/2008,44814,Family clothing stores,-,6469.00
6/1/2008,44819,Other clothing stores,-,1034.00
6/1/2008,4482,Shoe stores,-,2112.00
6/1/2008,44831,Jewelry stores,-,2159.00
6/1/2008,451,"Sporting goods, hobby, musical instrument, and book stores",-,6363.00
6/1/2008,45111,Sporting goods stores,-,3408.00
6/1/2008,45112,"Hobby, toy, and game stores",-,1045.00
6/1/2008,451211,Book stores,-,1073.00
6/1/2008,452,General merchandise stores,-,49318.00
6/1/2008,4521,Department stores,-,15883.00
6/1/2008,452111,Department stores(excl. discount department stores),-,5469.00
6/1/2008,452112,Discount dept. stores,-,10414.00
6/1/2008,4529,Other general merchandise stores,-,33435.00
6/1/2008,45291,Warehouse clubs and superstores,-,29662.00
6/1/2008,45299,All other gen. merchandise stores,-,3773.00
6/1/2008,453,Miscellaneous store retailers,-,9507.00
6/1/2008,4532,"Office supplies, stationery, and gift stores",-,2906.00
6/1/2008,45321,Office supplies and stationery stores,-,1495.00
6/1/2008,45322,"Gift, novelty, and souvenir stores",-,1411.00
6/1/2008,45330,Used merchandise stores,-,936.00
6/1/2008,454,Nonstore retailers,-,24896.00
6/1/2008,4541,Electronic shopping and mail-order houses,-,18128.00
6/1/2008,45431,Fuel dealers,-,2803.00
6/1/2008,722,Food services and drinking places,-,38716.00
6/1/2008,7224,Drinking places,-,1696.00
6/1/2008,7225,Restaurants and other eating places,-,33284.00
6/1/2008,722511,Full service restaurants,-,16704.00
6/1/2008,"722513, 722514, 722515",Limited service eating places,-,16580.00
6/1/2008,,"Retail sales, total (excl. motor vehicle and parts dealers)",-,270363.00
6/1/2008,,"Retail and food services sales, total",-,378507.00
6/1/2008,,GAFO(1),-,92346.00
6/1/2008,,Retail sales and food services excl motor vehicle and parts,-,309079.00
6/1/2008,,"Retail sales, total",-,339791.00
6/1/2008,,Retail sales and food services excl gasoline stations,-,328422.00
6/1/2008,,Retail sales and food services excl motor vehicle and parts and gasoline stations,-,258994.00
7/1/2008,441,Motor vehicle and parts dealers,-,69677.00
7/1/2008,4411,Automobile dealers,-,56522.00
7/1/2008,"4411, 4412",Automobile and other motor vehicle dealers,-,62742.00
7/1/2008,44111,New car dealers,-,50236.00
7/1/2008,44112,Used car dealers,-,6286.00
7/1/2008,4413,"Automotive parts, acc., and tire stores",-,6935.00
7/1/2008,442,Furniture and home furnishings stores,-,8495.00
7/1/2008,"442, 443","Furniture, home furn, electronics, and appliance stores",-,17302.00
7/1/2008,4421,Furniture stores,-,4425.00
7/1/2008,4422,Home furnishings stores,-,4070.00
7/1/2008,44221,Floor covering stores,-,1741.00
7/1/2008,442299,All other home furnishings stores,-,2181.00
7/1/2008,443,Electronics and appliance stores,-,8807.00
7/1/2008,443141,Household appliance stores,-,1491.00
7/1/2008,443142,Electronics stores,-,7316.00
7/1/2008,444,Building mat. and garden equip. and supplies dealers,-,28610.00
7/1/2008,4441,Building mat. and supplies dealers,-,25033.00
7/1/2008,44412,Paint and wallpaper stores,-,957.00
7/1/2008,44413,Hardware stores,-,1780.00
7/1/2008,445,Food and beverage stores,-,49156.00
7/1/2008,4451,Grocery stores,-,44057.00
7/1/2008,44511,Supermarkets and other grocery (except convenience) stores,-,41942.00
7/1/2008,4453,"Beer, wine, and liquor stores",-,3517.00
7/1/2008,446,Health and personal care stores,-,20434.00
7/1/2008,44611,Pharmacies and drug stores,-,17413.00
7/1/2008,447,Gasoline stations,-,51728.00
7/1/2008,448,Clothing and clothing access. stores,-,17369.00
7/1/2008,4481,Clothing stores,-,12814.00
7/1/2008,44811,Men's clothing stores,-,622.00
7/1/2008,44812,Women's clothing stores,-,2972.00
7/1/2008,44814,Family clothing stores,-,7001.00
7/1/2008,44819,Other clothing stores,-,916.00
7/1/2008,4482,Shoe stores,-,2226.00
7/1/2008,44831,Jewelry stores,-,2163.00
7/1/2008,451,"Sporting goods, hobby, musical instrument, and book stores",-,6371.00
7/1/2008,45111,Sporting goods stores,-,3308.00
7/1/2008,45112,"Hobby, toy, and game stores",-,1100.00
7/1/2008,451211,Book stores,-,1121.00
7/1/2008,452,General merchandise stores,-,48330.00
7/1/2008,4521,Department stores,-,15142.00
7/1/2008,452111,Department stores(excl. discount department stores),-,5169.00
7/1/2008,452112,Discount dept. stores,-,9973.00
7/1/2008,4529,Other general merchandise stores,-,33188.00
7/1/2008,45291,Warehouse clubs and superstores,-,29443.00
7/1/2008,45299,All other gen. merchandise stores,-,3745.00
7/1/2008,453,Miscellaneous store retailers,-,9699.00
7/1/2008,4532,"Office supplies, stationery, and gift stores",-,3124.00
7/1/2008,45321,Office supplies and stationery stores,-,1726.00
7/1/2008,45322,"Gift, novelty, and souvenir stores",-,1398.00
7/1/2008,45330,Used merchandise stores,-,910.00
7/1/2008,454,Nonstore retailers,-,25482.00
7/1/2008,4541,Electronic shopping and mail-order houses,-,18591.00
7/1/2008,45431,Fuel dealers,-,2878.00
7/1/2008,722,Food services and drinking places,-,39568.00
7/1/2008,7224,Drinking places,-,1883.00
7/1/2008,7225,Restaurants and other eating places,-,34081.00
7/1/2008,722511,Full service restaurants,-,16957.00
7/1/2008,"722513, 722514, 722515",Limited service eating places,-,17124.00
7/1/2008,,Retail sales and food services excl motor vehicle and parts and gasoline stations,-,262321.00
7/1/2008,,"Retail and food services sales, total",-,383726.00
7/1/2008,,Retail sales and food services excl motor vehicle and parts,-,314049.00
7/1/2008,,Retail sales and food services excl gasoline stations,-,331998.00
7/1/2008,,"Retail sales, total",-,344158.00
7/1/2008,,GAFO(1),-,92496.00
7/1/2008,,"Retail sales, total (excl. motor vehicle and parts dealers)",-,274481.00
8/1/2008,441,Motor vehicle and parts dealers,-,69676.00
8/1/2008,4411,Automobile dealers,-,57661.00
8/1/2008,"4411, 4412",Automobile and other motor vehicle dealers,-,63088.00
8/1/2008,44111,New car dealers,-,51435.00
8/1/2008,44112,Used car dealers,-,6226.00
8/1/2008,4413,"Automotive parts, acc., and tire stores",-,6588.00
8/1/2008,442,Furniture and home furnishings stores,-,8456.00
8/1/2008,"442, 443","Furniture, home furn, electronics, and appliance stores",-,17473.00
8/1/2008,4421,Furniture stores,-,4630.00
8/1/2008,4422,Home furnishings stores,-,3826.00
8/1/2008,44221,Floor covering stores,-,1627.00
8/1/2008,442299,All other home furnishings stores,-,2070.00
8/1/2008,443,Electronics and appliance stores,-,9017.00
8/1/2008,443141,Household appliance stores,-,1413.00
8/1/2008,443142,Electronics stores,-,7604.00
8/1/2008,444,Building mat. and garden equip. and supplies dealers,-,25409.00
8/1/2008,4441,Building mat. and supplies dealers,-,22746.00
8/1/2008,44412,Paint and wallpaper stores,-,901.00
8/1/2008,44413,Hardware stores,-,1681.00
8/1/2008,445,Food and beverage stores,-,49035.00
8/1/2008,4451,Grocery stores,-,44010.00
8/1/2008,44511,Supermarkets and other grocery (except convenience) stores,-,41935.00
8/1/2008,4453,"Beer, wine, and liquor stores",-,3472.00
8/1/2008,446,Health and personal care stores,-,20249.00
8/1/2008,44611,Pharmacies and drug stores,-,17200.00
8/1/2008,447,Gasoline stations,-,49068.00
8/1/2008,448,Clothing and clothing access. stores,-,19041.00
8/1/2008,4481,Clothing stores,-,13753.00
8/1/2008,44811,Men's clothing stores,-,655.00
8/1/2008,44812,Women's clothing stores,-,3144.00
8/1/2008,44814,Family clothing stores,-,7528.00
8/1/2008,44819,Other clothing stores,-,878.00
8/1/2008,4482,Shoe stores,-,2897.00
8/1/2008,44831,Jewelry stores,-,2223.00
8/1/2008,451,"Sporting goods, hobby, musical instrument, and book stores",-,7964.00
8/1/2008,45111,Sporting goods stores,-,3543.00
8/1/2008,45112,"Hobby, toy, and game stores",-,1067.00
8/1/2008,451211,Book stores,-,2425.00
8/1/2008,452,General merchandise stores,-,50320.00
8/1/2008,4521,Department stores,-,16425.00
8/1/2008,452111,Department stores(excl. discount department stores),-,5669.00
8/1/2008,452112,Discount dept. stores,-,10756.00
8/1/2008,4529,Other general merchandise stores,-,33895.00
8/1/2008,45291,Warehouse clubs and superstores,-,30242.00
8/1/2008,45299,All other gen. merchandise stores,-,3653.00
8/1/2008,453,Miscellaneous store retailers,-,9314.00
8/1/2008,4532,"Office supplies, stationery, and gift stores",-,3538.00
8/1/2008,45321,Office supplies and stationery stores,-,2182.00
8/1/2008,45322,"Gift, novelty, and souvenir stores",-,1356.00
8/1/2008,45330,Used merchandise stores,-,947.00
8/1/2008,454,Nonstore retailers,-,24894.00
8/1/2008,4541,Electronic shopping and mail-order houses,-,18127.00
8/1/2008,45431,Fuel dealers,-,2731.00
8/1/2008,722,Food services and drinking places,-,40419.00
8/1/2008,7224,Drinking places,-,1839.00
8/1/2008,7225,Restaurants and other eating places,-,34746.00
8/1/2008,722511,Full service restaurants,-,17422.00
8/1/2008,"722513, 722514, 722515",Limited service eating places,-,17324.00
8/1/2008,,Retail sales and food services excl motor vehicle and parts and gasoline stations,-,264118.00
8/1/2008,,Retail sales and food services excl motor vehicle and parts,-,313186.00
8/1/2008,,Retail sales and food services excl gasoline stations,-,333794.00
8/1/2008,,"Retail sales, total",-,342443.00
8/1/2008,,"Retail and food services sales, total",-,382862.00
8/1/2008,,GAFO(1),-,98336.00
8/1/2008,,"Retail sales, total (excl. motor vehicle and parts dealers)",-,272767.00
9/1/2008,441,Motor vehicle and parts dealers,-,60489.00
9/1/2008,4411,Automobile dealers,-,49995.00
9/1/2008,"4411, 4412",Automobile and other motor vehicle dealers,-,54121.00
9/1/2008,44111,New car dealers,-,44333.00
9/1/2008,44112,Used car dealers,-,5662.00
9/1/2008,4413,"Automotive parts, acc., and tire stores",-,6368.00
9/1/2008,442,Furniture and home furnishings stores,-,7676.00
9/1/2008,"442, 443","Furniture, home furn, electronics, and appliance stores",-,15723.00
9/1/2008,4421,Furniture stores,-,4100.00
9/1/2008,4422,Home furnishings stores,-,3576.00
9/1/2008,44221,Floor covering stores,-,1593.00
9/1/2008,442299,All other home furnishings stores,-,1856.00
9/1/2008,443,Electronics and appliance stores,-,8047.00
9/1/2008,443141,Household appliance stores,-,1338.00
9/1/2008,443142,Electronics stores,-,6709.00
9/1/2008,444,Building mat. and garden equip. and supplies dealers,-,25079.00
9/1/2008,4441,Building mat. and supplies dealers,-,22364.00
9/1/2008,44412,Paint and wallpaper stores,-,845.00
9/1/2008,44413,Hardware stores,-,1593.00
9/1/2008,445,Food and beverage stores,-,46028.00
9/1/2008,4451,Grocery stores,-,41378.00
9/1/2008,44511,Supermarkets and other grocery (except convenience) stores,-,39465.00
9/1/2008,4453,"Beer, wine, and liquor stores",-,3151.00
9/1/2008,446,Health and personal care stores,-,19993.00
9/1/2008,44611,Pharmacies and drug stores,-,17176.00
9/1/2008,447,Gasoline stations,-,45182.00
9/1/2008,448,Clothing and clothing access. stores,-,15882.00
9/1/2008,4481,Clothing stores,-,11890.00
9/1/2008,44811,Men's clothing stores,-,635.00
9/1/2008,44812,Women's clothing stores,-,3064.00
9/1/2008,44814,Family clothing stores,-,6056.00
9/1/2008,44819,Other clothing stores,-,841.00
9/1/2008,4482,Shoe stores,-,1953.00
9/1/2008,44831,Jewelry stores,-,1910.00
9/1/2008,451,"Sporting goods, hobby, musical instrument, and book stores",-,6183.00
9/1/2008,45111,Sporting goods stores,-,2725.00
9/1/2008,45112,"Hobby, toy, and game stores",-,1063.00
9/1/2008,451211,Book stores,-,1471.00
9/1/2008,452,General merchandise stores,-,44101.00
9/1/2008,4521,Department stores,-,13868.00
9/1/2008,452111,Department stores(excl. discount department stores),-,4891.00
9/1/2008,452112,Discount dept. stores,-,8977.00
9/1/2008,4529,Other general merchandise stores,-,30233.00
9/1/2008,45291,Warehouse clubs and superstores,-,26792.00
9/1/2008,45299,All other gen. merchandise stores,-,3441.00
9/1/2008,453,Miscellaneous store retailers,-,9039.00
9/1/2008,4532,"Office supplies, stationery, and gift stores",-,3072.00
9/1/2008,45321,Office supplies and stationery stores,-,1839.00
9/1/2008,45322,"Gift, novelty, and souvenir stores",-,1233.00
9/1/2008,45330,Used merchandise stores,-,962.00
9/1/2008,454,Nonstore retailers,-,25609.00
9/1/2008,4541,Electronic shopping and mail-order houses,-,18547.00
9/1/2008,45431,Fuel dealers,-,3060.00
9/1/2008,722,Food services and drinking places,-,37234.00
9/1/2008,7224,Drinking places,-,1675.00
9/1/2008,7225,Restaurants and other eating places,-,31019.00
9/1/2008,722511,Full service restaurants,-,15356.00
9/1/2008,"722513, 722514, 722515",Limited service eating places,-,15663.00
9/1/2008,,"Retail sales, total",-,313308.00
9/1/2008,,Retail sales and food services excl gasoline stations,-,305360.00
9/1/2008,,Retail sales and food services excl motor vehicle and parts and gasoline stations,-,244871.00
9/1/2008,,GAFO(1),-,84961.00
9/1/2008,,"Retail and food services sales, total",-,350542.00
9/1/2008,,Retail sales and food services excl motor vehicle and parts,-,290053.00
9/1/2008,,"Retail sales, total (excl. motor vehicle and parts dealers)",-,252819.00
10/1/2008,441,Motor vehicle and parts dealers,-,55026.00
10/1/2008,4411,Automobile dealers,-,44704.00
10/1/2008,"4411, 4412",Automobile and other motor vehicle dealers,-,48293.00
10/1/2008,44111,New car dealers,-,39272.00
